PRVDR_CTGRY_SBTYP_CD,PRVDR_CTGRY_CD,CHOW_DT,ELGBLTY_SW,MDCD_VNDR_NUM,PRVDR_NUM,GNRL_CNTL_TYPE_CD,CBSA_URBN_RRL_IND,CBSA_CD,ACRDTN_TYPE_CD,TOT_AFLTD_AMBLNC_SRVC_CNT,TOT_AFLTD_HHA_CNT,CRTFD_BED_CNT,BED_CNT,MDCL_SCHL_AFLTN_CD,PGM_PRTCPTN_CD,LPN_LVN_CNT,RSDNT_PHYSN_CNT,RN_CNT
1.0,9,,Y,,212726,01,U,41540.0,0.0,,,,,,,,,2.0
1.0,9,,Y,,212727,01,U,43524.0,0.0,,,,,,,,,4.0
1.0,9,,Y,,212728,01,U,43524.0,0.0,,,,,,,,,1.0
1.0,9,,Y,,212729,01,U,47894.0,0.0,,,,,,,,,2.0
1.0,9,,Y,,212730,01,U,43524.0,0.0,,,,,,,,,6.0
1.0,9,,Y,,212731,01,U,12580.0,0.0,,,,,,,,,1.5
1.0,9,,Y,,212732,01,U,47894.0,0.0,,,,,,,,,2.0
1.0,9,,Y,,212733,01,U,43524.0,0.0,,,,,,,,,2.0
1.0,9,,Y,,212734,01,U,15680.0,0.0,,,,,,,,,3.0
1.0,9,,Y,,212735,01,U,12580.0,0.0,,,,,,,,,3.0
1.0,9,,Y,,212736,01,R,99921.0,0.0,,,,,,,,,2.0
1.0,9,,Y,,212737,01,U,47894.0,0.0,,,,,,,,,3.0
1.0,9,,Y,,212738,01,U,12580.0,1.0,,,,,,,,,1.0
1.0,9,,Y,,212739,01,U,12580.0,0.0,,,,,,,,,2.0
1.0,9,,Y,,212740,01,U,12580.0,0.0,,,,,,,,,4.0
1.0,9,,Y,,212741,01,U,12580.0,1.0,,,,,,,,,1.0
1.0,9,,Y,,212742,01,U,47894.0,0.0,,,,,,,,,1.0
1.0,9,,Y,,212743,01,U,12580.0,0.0,,,,,,,,,2.0
1.0,9,,Y,,212744,01,U,47894.0,0.0,,,,,,,,,1.0
1.0,9,,Y,,212745,01,U,47894.0,0.0,,,,,,,,,10.0
1.0,9,,Y,,212746,01,U,12580.0,0.0,,,,,,,,,2.0
1.0,9,,Y,,212747,01,U,47894.0,1.0,,,,,,,,,1.0
1.0,9,,Y,,212748,01,U,47894.0,0.0,,,,,,,,,6.0
1.0,9,,Y,,212749,01,U,12580.0,0.0,,,,,,,,,8.0
1.0,9,,Y,,212750,01,U,47894.0,0.0,,,,,,,,,10.0
1.0,9,,Y,,212751,01,U,12580.0,1.0,,,,,,,,,2.0
1.0,9,,Y,,212752,01,U,43524.0,0.0,,,,,,,,,2.0
1.0,9,,Y,,212753,01,U,47894.0,1.0,,,,,,,,,1.0
1.0,9,,Y,,212755,01,U,47894.0,1.0,,,,,,,,,1.0
1.0,9,,Y,,212756,01,U,12580.0,1.0,,,,,,,,,0.5
1.0,9,,N,,213502,02,U,43524.0,0.0,,,,,,,,,1.0
1.0,9,,Y,,213503,01,U,47894.0,0.0,,,,,,,,,40.0
1.0,9,20170630.0,Y,,213504,02,U,12580.0,0.0,,,,,,,,,2.8
1.0,12,,Y,,213800,2B,U,41540.0,0.0,,,,,,,,,
1.0,12,,Y,,213975,2B,U,25180.0,2.0,,,,,,,,,
1.0,14,,Y,,214500,03,U,47894.0,0.0,,,,,,,,,
1.0,14,,N,,214501,01,U,12580.0,0.0,,,,,,,,,
1.0,14,19870710.0,Y,,214502,01,U,12580.0,0.0,,,,,,,,,
1.0,14,,Y,,214503,01,U,12580.0,0.0,,,,,,,,,
1.0,14,,Y,,214504,01,U,12580.0,0.0,,,,,,,,,
1.0,14,,Y,,214505,01,U,43524.0,0.0,,,,,,,,,
1.0,14,,Y,,214506,01,U,43524.0,0.0,,,,,,,,,
1.0,14,,Y,,214507,01,U,12580.0,0.0,,,,,,,,,
1.0,14,,Y,,214508,01,U,47894.0,0.0,,,,,,,,,
1.0,14,,Y,,214509,01,U,12580.0,0.0,,,,,,,,,
1.0,14,,Y,,214511,03,U,12580.0,0.0,,,,,,,,,
1.0,14,,Y,,214512,01,U,12580.0,0.0,,,,,,,,,
1.0,14,,Y,,214513,01,U,12580.0,0.0,,,,,,,,,
1.0,14,,Y,,214514,01,U,12580.0,0.0,,,,,,,,,
1.0,14,,Y,,214515,01,U,41540.0,0.0,,,,,,,,,
1.0,14,,Y,,214516,03,U,12580.0,0.0,,,,,,,,,
1.0,14,,Y,,214517,01,U,12580.0,0.0,,,,,,,,,
1.0,14,,Y,,214518,01,U,12580.0,0.0,,,,,,,,,
1.0,14,,Y,,214519,04,U,12580.0,0.0,,,,,,,,,
1.0,14,,N,,214520,01,U,12580.0,0.0,,,,,,,,,
1.0,14,,Y,,214521,01,U,12580.0,0.0,,,,,,,,,
1.0,14,,Y,,214522,03,U,12580.0,0.0,,,,,,,,,
1.0,14,,Y,,214523,01,U,12580.0,0.0,,,,,,,,,
1.0,14,,Y,,214524,03,U,12580.0,0.0,,,,,,,,,
1.0,14,,Y,,214525,01,U,43524.0,0.0,,,,,,,,,
1.0,14,,Y,,214526,02,U,12580.0,0.0,,,,,,,,,
1.0,14,,N,,214527,01,U,12580.0,0.0,,,,,,,,,
1.0,14,,Y,,214528,01,U,12580.0,0.0,,,,,,,,,
1.0,14,,N,,214529,01,U,12580.0,0.0,,,,,,,,,
1.0,14,,Y,,214530,01,U,12580.0,0.0,,,,,,,,,
1.0,14,,Y,,214531,01,U,43524.0,0.0,,,,,,,,,
1.0,14,,Y,,214532,01,U,25180.0,0.0,,,,,,,,,
1.0,14,,Y,,214533,01,U,12580.0,0.0,,,,,,,,,
1.0,19,,N,,214600,01,U,15680.0,,,,,,,,,,
1.0,19,19970513.0,N,,214601,01,U,43524.0,,,,,,,,,,
1.0,19,,N,,214602,01,U,47894.0,,,,,,,,,,
1.0,19,,N,,214603,04,U,43524.0,,,,,,,,,,
1.0,19,,N,,214604,01,U,12580.0,,,,,,,,,,
1.0,19,,N,,214605,03,U,43524.0,,,,,,,,,,
1.0,19,,N,,214606,03,U,15680.0,,,,,,,,,,
1.0,19,,N,,214607,01,U,12580.0,,,,,,,,,,
1.0,19,19970513.0,N,,214608,01,U,12580.0,,,,,,,,,,
1.0,19,,N,,214609,01,U,12580.0,,,,,,,,,,
1.0,19,,N,,214610,03,U,12580.0,,,,,,,,,,
1.0,19,,N,,214611,03,U,12580.0,,,,,,,,,,
1.0,19,,N,,214612,03,U,12580.0,,,,,,,,,,
1.0,19,20001001.0,N,,214613,03,U,12580.0,,,,,,,,,,
1.0,19,,N,,214614,03,U,12580.0,,,,,,,,,,
1.0,19,,N,,214615,03,U,12580.0,,,,,,,,,,
1.0,19,,N,,214616,01,U,12580.0,,,,,,,,,,
1.0,19,,N,,214617,03,U,12580.0,,,,,,,,,,
1.0,19,,Y,408668600,214618,01,U,47894.0,,,,,,,,,,
1.0,19,,Y,222000800,214619,01,U,12580.0,,,,,,,,,,
1.0,19,,N,,214620,01,U,12580.0,,,,,,,,,,
1.0,8,,Y,,216500,03,U,12580.0,0.0,,,,,,,,,
1.0,8,,Y,,216501,03,U,15680.0,0.0,,,,,,,,,
1.0,8,,Y,,216502,01,U,47894.0,0.0,,,,,,,,,
1.0,8,,Y,,216503,06,U,12580.0,0.0,,,,,,,,,
1.0,8,,Y,,216504,01,U,43524.0,0.0,,,,,,,,,
1.0,8,,Y,,216507,06,U,12580.0,0.0,,,,,,,,,
1.0,8,,Y,,216508,06,U,47894.0,0.0,,,,,,,,,
1.0,8,,Y,,216510,06,U,12580.0,0.0,,,,,,,,,
1.0,8,,Y,,216512,06,U,12580.0,0.0,,,,,,,,,
1.0,8,,Y,,216514,06,U,12580.0,0.0,,,,,,,,,
1.0,8,,Y,,216515,06,U,12580.0,0.0,,,,,,,,,
1.0,8,,Y,,216516,06,U,12580.0,0.0,,,,,,,,,
1.0,8,,Y,,216517,01,U,12580.0,0.0,,,,,,,,,
1.0,8,,Y,,216518,06,U,47894.0,0.0,,,,,,,,,
1.0,8,19830101.0,Y,,216519,06,U,12580.0,0.0,,,,,,,,,
1.0,8,,Y,,216522,01,U,12580.0,0.0,,,,,,,,,
1.0,8,,Y,,216523,06,U,12580.0,0.0,,,,,,,,,
1.0,8,,Y,,216526,06,U,12580.0,0.0,,,,,,,,,
1.0,8,,Y,,216527,06,U,12580.0,0.0,,,,,,,,,
1.0,8,,Y,,216528,06,U,47894.0,0.0,,,,,,,,,
1.0,8,,Y,,216529,06,U,12580.0,0.0,,,,,,,,,
1.0,8,,Y,,216530,06,U,43524.0,0.0,,,,,,,,,
1.0,8,,Y,,216531,06,U,43524.0,0.0,,,,,,,,,
1.0,8,20000101.0,Y,,216532,06,U,12580.0,0.0,,,,,,,,,
1.0,8,19970701.0,Y,,216533,06,U,12580.0,0.0,,,,,,,,,
1.0,8,19991001.0,Y,,216534,06,U,12580.0,0.0,,,,,,,,,
1.0,8,,Y,,216535,06,U,43524.0,0.0,,,,,,,,,
1.0,8,19980529.0,Y,,216536,06,U,43524.0,0.0,,,,,,,,,
1.0,8,,Y,,216537,06,U,12580.0,0.0,,,,,,,,,
1.0,8,,Y,,216538,06,R,99921.0,0.0,,,,,,,,,
1.0,8,,Y,,216539,06,U,47894.0,0.0,,,,,,,,,
1.0,8,,Y,,216540,06,U,12580.0,0.0,,,,,,,,,
1.0,8,,Y,,216541,06,U,47894.0,0.0,,,,,,,,,
1.0,8,,N,,216542,01,U,12580.0,0.0,,,,,,,,,
1.0,8,,Y,,216543,06,U,47894.0,0.0,,,,,,,,,
1.0,8,,Y,,216544,06,U,47894.0,0.0,,,,,,,,,
1.0,8,,Y,,216545,01,U,47894.0,0.0,,,,,,,,,
1.0,8,,Y,,216546,06,U,43524.0,0.0,,,,,,,,,
1.0,8,,Y,,216547,06,U,12580.0,0.0,,,,,,,,,
1.0,8,,Y,,216548,06,U,43524.0,0.0,,,,,,,,,
1.0,8,,Y,,216549,06,U,43524.0,0.0,,,,,,,,,
1.0,8,,Y,,216550,01,U,43524.0,0.0,,,,,,,,,
1.0,8,,Y,,216551,06,U,12580.0,0.0,,,,,,,,,
1.0,8,,Y,,216552,06,U,12580.0,0.0,,,,,,,,,
1.0,8,,Y,,216553,06,U,41540.0,0.0,,,,,,,,,
1.0,8,,Y,,216554,06,U,15680.0,0.0,,,,,,,,,
1.0,8,,Y,,216555,06,U,12580.0,0.0,,,,,,,,,
1.0,8,,Y,,216556,06,R,99921.0,0.0,,,,,,,,,
1.0,8,,Y,,216557,03,U,47894.0,0.0,,,,,,,,,
1.0,8,,Y,,216559,06,U,12580.0,0.0,,,,,,,,,
1.0,8,,Y,,216560,06,U,12580.0,0.0,,,,,,,,,
1.0,8,,Y,,216561,04,U,47894.0,0.0,,,,,,,,,
1.0,8,,Y,,216562,06,U,43524.0,0.0,,,,,,,,,
1.0,8,,Y,,216563,06,U,43524.0,0.0,,,,,,,,,
1.0,8,,Y,,216564,06,U,12580.0,0.0,,,,,,,,,
1.0,8,,Y,,216565,06,U,12580.0,0.0,,,,,,,,,
1.0,8,20100101.0,Y,,216566,06,U,12580.0,0.0,,,,,,,,,
1.0,8,,Y,,216567,06,U,47894.0,0.0,,,,,,,,,
1.0,8,,Y,,216568,06,U,47894.0,0.0,,,,,,,,,
1.0,8,19730630.0,Y,,216569,06,U,12580.0,0.0,,,,,,,,,
1.0,8,,Y,,216571,06,R,99921.0,0.0,,,,,,,,,
1.0,8,,Y,,216572,06,U,43524.0,0.0,,,,,,,,,
1.0,8,,Y,,216573,06,U,12580.0,0.0,,,,,,,,,
1.0,8,,Y,,216574,06,U,12580.0,0.0,,,,,,,,,
1.0,8,,Y,,216575,06,U,15680.0,0.0,,,,,,,,,
1.0,8,,Y,,216576,06,U,43524.0,0.0,,,,,,,,,
1.0,8,,Y,,216577,06,U,47894.0,0.0,,,,,,,,,
1.0,8,,Y,,216578,06,U,12580.0,0.0,,,,,,,,,
1.0,8,,Y,,216579,06,U,47894.0,0.0,,,,,,,,,
1.0,8,,Y,,216580,06,U,12580.0,0.0,,,,,,,,,
1.0,8,,Y,,216581,06,U,12580.0,0.0,,,,,,,,,
1.0,8,,Y,,216582,06,R,99921.0,0.0,,,,,,,,,
1.0,8,,Y,,216583,06,U,12580.0,0.0,,,,,,,,,
1.0,8,,Y,,216584,06,R,99921.0,0.0,,,,,,,,,
1.0,8,,Y,,216585,06,U,43524.0,0.0,,,,,,,,,
1.0,8,19951130.0,Y,,216586,06,U,12580.0,0.0,,,,,,,,,
1.0,8,19951130.0,Y,,216587,06,U,12580.0,0.0,,,,,,,,,
1.0,8,,Y,,216588,06,U,12580.0,0.0,,,,,,,,,
1.0,8,,Y,,216589,06,U,12580.0,0.0,,,,,,,,,
1.0,8,19970901.0,Y,,216590,06,U,12580.0,0.0,,,,,,,,,
1.0,8,20040201.0,Y,,216591,06,U,12580.0,0.0,,,,,,,,,
1.0,8,,Y,,216592,01,U,12580.0,0.0,,,,,,,,,
1.0,8,,Y,,216593,06,U,12580.0,0.0,,,,,,,,,
1.0,8,19961001.0,Y,,216594,06,U,47894.0,0.0,,,,,,,,,
1.0,8,,Y,,216595,06,U,25180.0,0.0,,,,,,,,,
1.0,8,,Y,,216596,06,U,12580.0,0.0,,,,,,,,,
1.0,8,,Y,,216597,06,U,12580.0,0.0,,,,,,,,,
1.0,8,,Y,,216599,06,U,12580.0,0.0,,,,,,,,,
1.0,8,,Y,,216600,06,U,12580.0,0.0,,,,,,,,,
1.0,8,19990101.0,Y,,216601,06,U,12580.0,0.0,,,,,,,,,
1.0,8,,Y,,216602,06,U,25180.0,0.0,,,,,,,,,
1.0,8,,Y,,216603,06,U,15680.0,0.0,,,,,,,,,
1.0,8,,Y,,216604,06,U,12580.0,0.0,,,,,,,,,
1.0,8,,Y,,216605,06,U,43524.0,0.0,,,,,,,,,
1.0,8,19970701.0,Y,,216606,06,U,19060.0,0.0,,,,,,,,,
1.0,8,,Y,,216607,06,U,12580.0,0.0,,,,,,,,,
1.0,8,,N,,216608,01,U,47894.0,0.0,,,,,,,,,
1.0,8,,Y,,216609,06,U,43524.0,0.0,,,,,,,,,
1.0,8,,Y,,216610,06,U,25180.0,0.0,,,,,,,,,
1.0,8,,Y,,216611,06,U,47894.0,0.0,,,,,,,,,
1.0,8,,Y,,216612,06,U,12580.0,0.0,,,,,,,,,
1.0,8,,Y,,216613,06,U,43524.0,0.0,,,,,,,,,
1.0,8,,Y,,216614,06,U,12580.0,0.0,,,,,,,,,
1.0,8,,Y,,216615,06,U,12580.0,0.0,,,,,,,,,
1.0,8,,Y,,216616,06,U,12580.0,0.0,,,,,,,,,
1.0,8,,Y,,216617,06,U,12580.0,0.0,,,,,,,,,
1.0,8,,N,,216618,06,U,47894.0,0.0,,,,,,,,,
1.0,8,,Y,,216619,06,U,12580.0,0.0,,,,,,,,,
1.0,8,19970801.0,Y,,216620,06,U,12580.0,0.0,,,,,,,,,
1.0,8,,Y,,216621,06,U,12580.0,0.0,,,,,,,,,
1.0,8,,Y,,216622,06,U,43524.0,0.0,,,,,,,,,
1.0,8,19980501.0,Y,,216623,06,U,12580.0,0.0,,,,,,,,,
1.0,8,19980401.0,N,,216624,06,U,12580.0,0.0,,,,,,,,,
1.0,8,,N,,216625,06,U,43524.0,0.0,,,,,,,,,
1.0,8,,Y,,216626,06,U,47894.0,0.0,,,,,,,,,
1.0,8,,Y,,216627,01,U,12580.0,0.0,,,,,,,,,
1.0,8,,N,,216628,06,U,43524.0,0.0,,,,,,,,,
1.0,8,,Y,,216629,06,U,25180.0,0.0,,,,,,,,,
1.0,8,20000301.0,Y,,216630,06,U,43524.0,0.0,,,,,,,,,
1.0,8,,Y,,216631,06,R,99921.0,0.0,,,,,,,,,
1.0,8,,Y,,216632,06,U,12580.0,0.0,,,,,,,,,
1.0,8,,Y,,216633,01,U,12580.0,0.0,,,,,,,,,
1.0,8,,Y,,216634,06,U,12580.0,0.0,,,,,,,,,
1.0,8,,N,,216636,06,U,47894.0,0.0,,,,,,,,,
1.0,8,,Y,,216637,01,U,43524.0,0.0,,,,,,,,,
1.0,8,,N,,216638,06,U,43524.0,0.0,,,,,,,,,
1.0,8,,Y,,216639,06,U,43524.0,0.0,,,,,,,,,
1.0,8,,Y,,216640,01,U,43524.0,0.0,,,,,,,,,
1.0,8,,N,,216641,01,R,99921.0,0.0,,,,,,,,,
